id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_per_bed,bath_per_bed,lot_living_ratio,basements_ratio,above_floors_ratio,living_density,lot_density,year_sale,month_sale,quarter_sale,days_since_start,renovation,years_since_renovation
1782500065,2015-04-28,420000,4,1.75,1320,4978,1.0,0,0,4,7,940,380,1942,0,98126,47.5266,-122.379,1260,4693,264.0,0.35,3.7683573050719152,0.28766086298258897,0.7115821347464042,1.0467882632831087,9672,2015,4,2,361,0,0
1782500095,2015-03-09,369000,2,1.0,1320,6135,1.0,0,0,4,7,880,440,1942,0,98126,47.5265,-122.379,1050,4693,440.0,0.3333333333333333,4.644208932626798,0.3330809992429977,0.6661619984859954,1.2559467174119885,10829,2015,3,1,311,0,0
1785400210,2015-01-29,524000,4,2.25,2190,15491,2.0,0,0,3,8,2190,0,1981,0,98074,47.6299,-122.039,2090,15039,438.0,0.45,7.0702875399361025,0.0,0.9995435874030123,1.0473457675753228,30531,2015,1,1,272,0,0
1785400300,2014-08-21,525000,3,2.0,1640,15258,1.0,0,0,3,8,1640,0,1981,0,98074,47.6301,-122.037,1640,16345,410.0,0.5,9.297989031078611,0.0,0.9993906154783668,0.9993906154783668,31604,2014,8,3,111,0,0
1785400770,2014-08-25,500000,4,2.25,1960,12436,2.0,0,0,3,8,1960,0,1984,0,98074,47.6276,-122.037,1960,12436,392.0,0.45,6.341662417134115,0.0,0.9994900560938297,0.9994900560938297,24873,2014,8,3,115,0,0
1785400780,2015-04-15,550000,3,2.25,2120,18255,1.0,0,0,3,8,1590,530,1984,0,98074,47.6279,-122.037,2120,12997,530.0,0.5625,8.606789250353607,0.24988213107024987,0.7496463932107497,0.9995285242809995,31253,2015,4,2,348,0,0
1785500132,2014-11-18,293000,3,1.0,1020,7650,1.0,0,0,3,7,1020,0,1940,0,98133,47.7198,-122.352,1440,7650,255.0,0.25,7.4926542605288935,0.0,0.9990205680705191,0.7078417765440667,15301,2014,11,4,200,0,0
1786200010,2015-05-14,456500,4,2.5,2580,11780,2.0,0,0,3,9,2580,0,2003,0,98038,47.3658,-122.04,2410,8403,516.0,0.5,4.56412243316544,0.0,0.9996125532739248,1.0700953961012027,20184,2015,5,2,377,0,0
1786630160,2014-07-11,344200,4,2.5,2490,5812,2.0,0,0,3,8,2490,0,2000,0,98042,47.3875,-122.155,2690,6012,498.0,0.5,2.3331995182657566,0.0,0.9995985547972702,0.9253065774804905,11825,2014,7,3,70,0,0
1786640030,2015-02-02,359950,3,2.0,1790,7212,1.0,0,0,4,8,1790,0,1998,0,98042,47.3898,-122.154,2330,7212,447.5,0.5,4.02680067001675,0.0,0.9994416527079844,0.767910767910768,14425,2015,2,1,276,0,0
1786640070,2014-08-06,361000,3,2.0,1950,8698,1.0,0,0,3,8,1950,0,1999,0,98042,47.39,-122.153,2330,7212,487.5,0.5,4.45822655048693,0.0,0.9994874423372629,0.8365508365508365,15911,2014,8,3,96,0,0
1786700080,2015-01-15,470000,4,2.5,2700,6769,2.0,0,0,3,9,2700,0,1999,0,98042,47.3753,-122.155,2880,7968,540.0,0.5,2.506108848574602,0.0,0.9996297667530544,0.9371745921555016,14738,2015,1,1,258,0,0
1786700240,2014-10-24,472000,4,3.25,4350,7090,2.0,0,0,3,8,2870,1480,1999,0,98042,47.3747,-122.156,2490,7266,870.0,0.65,1.6295104573661228,0.3401516892668352,0.6596184785106872,1.7462866318747492,14357,2014,10,4,175,0,0
1786830060,2014-07-07,685000,3,3.25,2030,11070,2.0,0,0,4,8,2030,0,1980,0,98052,47.6478,-122.117,2450,11070,507.5,0.8125,5.450516986706056,0.0,0.999507631708518,0.8282333741330069,22141,2014,7,3,66,0,0
1787250210,2014-12-22,379000,4,2.75,2410,5225,2.0,0,0,3,8,2410,0,2001,0,98058,47.4244,-122.151,2300,5378,482.0,0.55,2.1671505599336376,0.0,0.9995852343425964,1.0473707083876576,10604,2014,12,4,234,0,0
1787270090,2015-02-25,299800,4,2.5,2410,4708,2.0,0,0,3,8,2410,0,2002,0,98092,47.3229,-122.182,2517,5290,482.0,0.5,1.9527167150559934,0.0,0.9995852343425964,0.9571088165210484,9999,2015,2,1,299,0,0
1787600094,2014-11-06,285000,3,1.0,1160,7875,1.0,0,0,3,7,1160,0,1953,0,98125,47.724,-122.323,1600,7875,290.0,0.25,6.782945736434108,0.0,0.9991386735572783,0.7245471580262336,15751,2014,11,4,188,0,0
1787600146,2014-08-21,427000,4,2.5,1600,14000,1.0,0,0,3,8,1310,290,1950,0,98125,47.7258,-122.326,1600,10200,320.0,0.5,8.744534665833854,0.1811367895065584,0.8182386008744534,0.9993753903810119,24201,2014,8,3,111,0,0
1787600164,2014-07-23,310000,2,1.0,1560,4920,1.0,0,0,4,6,780,780,1947,0,98125,47.7248,-122.325,1760,7510,520.0,0.3333333333333333,3.1518257527226137,0.4996796925048046,0.4996796925048046,0.8858603066439523,12431,2014,7,3,82,0,0
1787600165,2014-06-23,396500,3,1.75,2390,7149,1.0,0,0,3,8,1350,1040,1955,0,98125,47.7244,-122.326,1710,7402,597.5,0.4375,2.989962358845671,0.4349644500209118,0.5646173149309912,1.396843950905903,14552,2014,6,2,52,0,0
1787600190,2015-04-03,353000,2,1.0,1100,7500,1.0,0,0,3,7,1100,0,1951,0,98125,47.7235,-122.326,1920,7149,366.6666666666667,0.3333333333333333,6.8119891008174385,0.0,0.9990917347865577,0.5726184279021344,14650,2015,4,2,336,0,0
1787600252,2015-05-05,282000,2,1.0,1150,6098,1.0,0,0,3,7,950,200,1948,0,98125,47.7259,-122.328,1790,8455,383.3333333333333,0.3333333333333333,5.298001737619462,0.1737619461337967,0.8253692441355344,0.6420993858179788,14554,2015,5,2,368,0,0
1787600294,2015-02-05,222000,2,1.0,830,6893,1.0,0,0,3,7,830,0,1950,0,98125,47.7234,-122.328,1470,7200,276.6666666666667,0.3333333333333333,8.294825511432009,0.0,0.9987966305655837,0.5642420122365738,14094,2015,2,1,279,0,0
1788300010,2014-12-11,179950,2,1.0,1200,9000,1.0,0,0,3,6,1200,0,1958,0,98023,47.3277,-122.349,1040,9600,400.0,0.3333333333333333,7.4937552039966695,0.0,0.9991673605328892,1.1527377521613833,18601,2014,12,4,223,0,0
1788300020,2014-07-08,183500,3,1.0,1040,8892,1.0,0,0,4,6,800,240,1958,0,98023,47.3273,-122.349,820,9000,260.0,0.25,8.54178674351585,0.23054755043227665,0.7684918347742555,1.266747868453106,17893,2014,7,3,67,0,0
1788700070,2014-06-27,170000,2,1.0,810,8424,1.0,0,0,4,6,810,0,1959,0,98023,47.3286,-122.346,820,8424,270.0,0.3333333333333333,10.387176325524045,0.0,0.998766954377312,0.9866017052375152,16849,2014,6,2,56,0,0
1788700160,2015-02-20,195000,3,1.0,1260,8378,1.0,0,0,4,6,840,420,1959,1977,98023,47.3274,-122.348,1140,8496,315.0,0.25,6.643933386201428,0.3330689928628073,0.6661379857256146,1.1042944785276074,16875,2015,2,1,294,1,38
1788700185,2015-03-06,198500,2,1.0,1050,9600,1.0,0,0,4,6,1050,0,1959,0,98023,47.3274,-122.346,990,8880,350.0,0.3333333333333333,9.134157944814463,0.0,0.9990485252140818,1.0595358224016145,18481,2015,3,1,308,0,0
1788700230,2014-05-06,191000,3,1.5,800,8850,1.0,0,0,4,6,800,0,1959,0,98023,47.3266,-122.348,820,8775,200.0,0.375,11.04868913857678,0.0,0.9987515605493134,0.97442143727162,17626,2014,5,2,4,0,0
1788700295,2015-03-11,172000,3,1.0,1350,9680,1.0,0,0,4,7,820,530,1959,0,98023,47.3274,-122.346,1320,9225,337.5,0.25,7.165062916358253,0.3923019985196151,0.6069578090303479,1.0219530658591975,18906,2015,3,1,313,0,0
1788800080,2014-07-30,184900,3,1.0,1040,10080,1.0,0,0,3,6,1040,0,1959,0,98023,47.329,-122.343,1000,8736,260.0,0.25,9.682997118155619,0.0,0.9990393852065321,1.0389610389610389,18817,2014,7,3,89,0,0
1788800610,2014-09-02,105000,3,1.0,840,8400,1.0,0,0,3,6,840,0,1959,0,98023,47.3277,-122.343,840,9450,210.0,0.25,9.988109393579073,0.0,0.9988109393579072,0.9988109393579072,17851,2014,9,3,123,0,0
1788800630,2015-02-25,185000,3,1.0,840,12091,1.0,0,0,3,6,840,0,1959,0,98023,47.3281,-122.343,840,9324,210.0,0.25,14.3769322235434,0.0,0.9988109393579072,0.9988109393579072,21416,2015,2,1,299,0,0
1788800770,2014-07-28,187500,3,1.0,840,8400,1.0,0,0,3,6,840,0,1959,0,98023,47.3281,-122.344,1030,8640,210.0,0.25,9.988109393579073,0.0,0.9988109393579072,0.8147429679922406,17041,2014,7,3,87,0,0
1788900230,2015-04-03,199950,3,1.0,840,9480,1.0,0,0,3,6,840,0,1960,0,98023,47.3277,-122.341,840,9420,210.0,0.25,11.272294887039239,0.0,0.9988109393579072,0.9988109393579072,18901,2015,4,2,336,0,0
1789900065,2014-07-09,215000,3,1.75,1770,29004,1.0,0,0,3,8,1770,0,1959,0,98023,47.3204,-122.364,2300,24534,442.5,0.4375,16.377188029361943,0.0,0.9994353472614342,0.7692307692307693,53539,2014,7,3,68,0,0
1790000080,2015-02-03,321027,4,2.25,2820,16770,1.0,0,0,4,8,1920,900,1966,0,98023,47.3186,-122.364,2320,13850,564.0,0.45,5.944700460829493,0.31903580290677064,0.6806097128677774,1.2149935372684189,30621,2015,2,1,277,0,0
179000100,2014-08-26,174000,2,1.0,600,4854,1.0,0,0,5,6,600,0,1922,0,98168,47.4927,-122.28,1470,5000,200.0,0.3333333333333333,8.076539101497504,0.0,0.9983361064891847,0.4078857919782461,9855,2014,8,3,116,0,0
179000240,2015-03-25,290500,4,2.5,1680,3000,2.0,0,0,3,7,1680,0,2003,0,98178,47.494,-122.279,1420,5500,336.0,0.5,1.784651992861392,0.0,0.9994051160023796,1.1822660098522169,8501,2015,3,1,327,0,0
179000350,2014-11-05,194000,3,1.5,1010,5000,1.0,0,0,3,6,1010,0,1943,0,98178,47.4925,-122.278,980,5000,252.5,0.375,4.945598417408506,0.0,0.9990108803165183,1.0295616717635065,10001,2014,11,4,187,0,0
179000505,2014-10-24,257000,3,1.75,1800,9000,1.0,0,0,3,7,1200,600,1961,0,98178,47.4932,-122.278,980,6000,450.0,0.4375,4.997223764575236,0.3331482509716824,0.6662965019433648,1.834862385321101,15001,2014,10,4,175,0,0
179001046,2014-05-08,229000,3,2.5,1190,3000,2.0,0,0,3,7,1190,0,2002,0,98178,47.4933,-122.275,1190,3000,297.5,0.625,2.5188916876574305,0.0,0.9991603694374476,0.9991603694374476,6001,2014,5,2,6,0,0
179001101,2015-01-05,135000,3,1.0,840,3000,1.0,0,0,3,5,840,0,1943,0,98178,47.494,-122.275,1010,6000,210.0,0.25,3.56718192627824,0.0,0.9988109393579072,0.8308605341246291,9001,2015,1,1,248,0,0
179001425,2014-10-24,230000,3,1.75,1420,3000,1.0,0,0,3,5,710,710,1931,2014,98178,47.4928,-122.274,1960,5000,355.0,0.4375,2.1111893033075297,0.4996481351161154,0.4996481351161154,0.7241203467618562,8001,2014,10,4,175,1,1
179001455,2014-11-07,445000,4,3.25,3450,5000,2.0,0,0,3,8,3450,0,2008,0,98178,47.4925,-122.273,1420,5000,690.0,0.65,1.4488554042306578,0.0,0.9997102289191538,2.4278676988036594,10001,2014,11,4,189,0,0
1794500383,2014-06-26,937000,3,1.75,2450,2691,2.0,0,0,3,8,1750,700,1915,0,98119,47.6386,-122.36,1760,3573,612.5,0.4375,1.0979192166462668,0.28559771521827826,0.7139942880456956,1.3912549687677456,6265,2014,6,2,55,0,0
1794500870,2015-03-27,710000,3,1.0,1400,2250,1.5,0,0,3,7,1400,0,1909,0,98119,47.6373,-122.358,1630,3600,350.0,0.25,1.6059957173447537,0.0,0.9992862241256245,0.8583690987124464,5851,2015,3,1,329,0,0
1794501390,2015-05-01,1190000,3,1.5,2540,2700,2.0,0,0,4,8,1630,910,1922,0,98119,47.637,-122.361,2520,5400,635.0,0.375,1.062573789846517,0.3581267217630854,0.6414797323888233,1.0075366917889725,8101,2015,5,2,364,0,0
1794501415,2014-05-28,840500,3,2.0,2520,5400,1.5,0,0,4,8,1410,1110,1906,0,98119,47.6365,-122.361,1960,5400,630.0,0.5,2.1420071400238,0.4403014676715589,0.5593018643395478,1.2850586435492095,10801,2014,5,2,26,0,0
1795500060,2014-10-21,198400,3,1.0,1040,8645,1.0,0,0,4,7,1040,0,1962,0,98042,47.3631,-122.116,1290,8645,260.0,0.25,8.3045148895293,0.0,0.9990393852065321,0.8055770720371804,17291,2014,10,4,172,0,0
1795500240,2014-06-23,249500,2,1.75,1500,8645,1.0,0,0,4,7,1500,0,1963,0,98042,47.3643,-122.115,1220,8645,500.0,0.5833333333333334,5.7594936708860756,0.0,0.9993337774816788,1.2285012285012284,17291,2014,6,2,52,0,0
1795700030,2014-12-01,355000,3,2.5,1880,5290,1.0,0,0,3,8,1250,630,1974,0,98108,47.5401,-122.3,2030,5092,470.0,0.625,2.812333864965444,0.3349282296650718,0.6645401382243488,0.9256523879862137,10383,2014,12,4,213,0,0
1795800040,2014-09-03,1350000,4,3.25,5370,20388,2.0,0,4,4,11,5370,0,1990,0,98198,47.405,-122.331,2770,22270,1074.0,0.65,3.7959411655185256,0.0,0.9998138149320425,1.9379285456513895,42659,2014,9,3,124,0,0
1795900210,2014-05-18,575550,4,2.5,2060,7475,1.0,0,0,3,8,1440,620,1985,0,98052,47.7272,-122.105,2280,8396,412.0,0.5,3.6268801552644345,0.30082484230955847,0.6986899563318777,0.9031126698816309,15872,2014,5,2,16,0,0
1795900360,2014-06-02,615000,4,2.5,2150,9070,2.0,0,0,4,8,2150,0,1985,0,98052,47.7279,-122.107,2230,8995,430.0,0.5,4.216643421664342,0.0,0.99953509995351,0.9636934110264456,18066,2014,6,2,31,0,0
1795910360,2014-09-22,475000,3,2.5,2130,8022,2.0,0,0,3,8,2130,0,1985,0,98052,47.7252,-122.106,2130,7605,532.5,0.625,3.7644298451431255,0.0,0.999530736743313,0.999530736743313,15628,2014,9,3,143,0,0
1795910420,2014-10-31,515000,3,2.5,2100,7851,2.0,0,0,3,8,2100,0,1986,0,98052,47.7242,-122.105,2100,8187,525.0,0.625,3.7367920038077105,0.0,0.9995240361732508,0.9995240361732508,16039,2014,10,4,182,0,0
1795920250,2015-02-27,637000,3,2.25,2200,7355,2.0,0,0,4,8,2200,0,1986,0,98052,47.7266,-122.103,2290,7868,550.0,0.5625,3.3416628805088595,0.0,0.9995456610631531,0.9602793539938891,15224,2015,2,1,301,0,0
1795920310,2014-08-04,690000,4,3.75,3210,7054,2.0,0,0,4,8,3210,0,1985,0,98052,47.7268,-122.103,2350,8020,642.0,0.75,2.1968234194954843,0.0,0.9996885705387729,1.3653764355593365,15075,2014,8,3,94,0,0
1795920350,2014-06-17,605000,3,2.25,2010,10760,2.0,0,0,3,8,2010,0,1985,0,98052,47.7276,-122.103,2240,9357,502.5,0.5625,5.350571854798607,0.0,0.9995027349577325,0.8969210174029452,20118,2014,6,2,46,0,0
1795920440,2014-06-21,639500,4,2.25,2330,8994,2.0,0,0,3,8,2330,0,1986,0,98052,47.7264,-122.104,2330,8396,466.0,0.45,3.8584298584298584,0.0,0.9995709995709996,0.9995709995709996,17391,2014,6,2,50,0,0
1796000120,2014-10-23,510000,4,2.0,2990,102366,1.0,0,0,4,8,2990,0,1974,0,98092,47.3068,-122.088,2820,57140,598.0,0.4,34.224674022066196,0.0,0.9996656636576395,1.0599078341013826,159507,2014,10,4,174,0,0
1796200140,2015-03-09,270000,3,1.75,2840,9800,1.0,0,0,4,7,1420,1420,1977,0,98042,47.3516,-122.119,1650,9590,710.0,0.4375,3.4494896163322775,0.4998240056318198,0.4998240056318198,1.7201695941853423,19391,2015,3,1,311,0,0
1796250140,2015-03-10,399950,3,2.5,2000,30605,2.0,0,0,4,8,2000,0,1989,0,98042,47.3442,-122.062,1930,35350,500.0,0.625,15.294852573713143,0.0,0.9995002498750625,1.0357327809425168,65956,2015,3,1,312,0,0
1796350080,2014-06-23,239950,3,1.75,1230,9600,1.0,0,0,4,7,1230,0,1984,0,98042,47.3675,-122.095,1330,8250,307.5,0.4375,7.798537774167344,0.0,0.9991876523151909,0.9241172051089407,17851,2014,6,2,52,0,0
1796350300,2014-07-10,195000,2,1.0,860,10400,1.0,0,0,4,6,860,0,1983,0,98042,47.3682,-122.096,1390,9086,286.6666666666667,0.3333333333333333,12.07897793263647,0.0,0.9988385598141696,0.6182602444284687,19487,2014,7,3,69,0,0
1796350570,2014-05-21,195000,3,1.75,1380,7350,1.0,0,0,3,7,990,390,1981,0,98042,47.369,-122.093,1660,8400,345.0,0.4375,5.322230267921796,0.2824040550325851,0.7168718320057929,0.8308248043347382,15751,2014,5,2,19,0,0
1796350690,2014-08-20,245000,3,2.0,1390,8250,1.0,0,0,3,7,1390,0,1987,0,98042,47.3707,-122.094,1390,7875,347.5,0.5,5.93098490294752,0.0,0.9992810927390366,0.9992810927390366,16126,2014,8,3,110,0,0
1796351080,2014-07-18,208000,3,2.0,1250,7995,1.0,0,0,4,7,1250,0,1980,0,98042,47.3684,-122.092,1540,7650,312.5,0.5,6.390887290167866,0.0,0.9992006394884093,0.8111615833874107,15646,2014,7,3,77,0,0
1796360080,2014-07-09,237950,2,1.75,1460,7926,1.0,0,0,4,7,1460,0,1987,0,98042,47.3665,-122.092,1680,8206,486.6666666666667,0.5833333333333334,5.425051334702259,0.0,0.999315537303217,0.8685306365258775,16133,2014,7,3,68,0,0
1796360340,2014-07-22,269950,3,2.0,1660,8641,2.0,0,0,4,8,1660,0,1987,0,98042,47.3663,-122.088,1490,8641,415.0,0.5,5.202287778446719,0.0,0.9993979530403372,1.113346747149564,17283,2014,7,3,81,0,0
1796360370,2015-03-25,257000,3,1.75,1540,8223,1.0,0,0,4,7,1070,470,1987,0,98042,47.3666,-122.089,1240,8113,385.0,0.4375,5.336145360155743,0.30499675535366644,0.6943543153796237,1.2409347300564062,16337,2015,3,1,327,0,0
1796360470,2014-06-17,247200,3,1.75,1370,8719,1.0,0,0,3,7,1370,0,1982,0,98042,47.3664,-122.087,1370,7525,342.5,0.4375,6.359591539022611,0.0,0.9992706053975201,0.9992706053975201,16245,2014,6,2,46,0,0
1796360870,2014-10-30,225000,3,1.75,1460,8372,1.0,0,0,4,7,1460,0,1981,0,98042,47.3683,-122.087,1220,7803,365.0,0.4375,5.730321697467488,0.0,0.999315537303217,1.1957411957411956,16176,2014,10,4,181,0,0
1796360990,2014-07-01,205000,3,1.75,1170,8239,1.0,0,0,3,7,1170,0,1981,0,98042,47.3679,-122.088,1180,7866,292.5,0.4375,7.035866780529462,0.0,0.9991460290350128,0.9906858594411516,16106,2014,7,3,60,0,0
1796361100,2014-10-17,265000,3,2.25,1380,7226,1.0,0,0,4,7,1140,240,1987,0,98042,47.3677,-122.091,1640,7823,345.0,0.5625,5.232440260680666,0.17378711078928313,0.8254887762490949,0.8409506398537477,15050,2014,10,4,168,0,0
1796370180,2015-05-08,260000,3,2.25,1610,7423,2.0,0,0,4,7,1610,0,1990,0,98042,47.3713,-122.091,1530,8102,402.5,0.5625,4.607697082557418,0.0,0.9993792675356921,1.0516002612671456,15526,2015,5,2,371,0,0
1796370730,2014-05-20,259900,3,2.0,1490,7770,1.0,0,0,4,7,1490,0,1990,0,98042,47.3686,-122.09,1540,7366,372.5,0.5,5.211267605633803,0.0,0.9993293091884641,0.9669046073977936,15137,2014,5,2,18,0,0
1796370930,2014-07-10,260000,3,2.5,1490,8102,2.0,0,0,4,7,1490,0,1990,0,98042,47.3712,-122.092,1640,7943,372.5,0.625,5.433936955063715,0.0,0.9993293091884641,0.9079829372333943,16046,2014,7,3,69,0,0
1796380060,2014-12-01,253000,3,2.0,1290,7372,1.0,0,0,5,7,1290,0,1990,0,98042,47.3658,-122.085,1290,7366,322.5,0.5,5.7103020914020135,0.0,0.9992254066615027,0.9992254066615027,14739,2014,12,4,213,0,0
1796380310,2014-09-04,240000,3,2.0,1310,8069,1.0,0,0,3,7,1310,0,1990,0,98042,47.3694,-122.083,1310,8392,327.5,0.5,6.1548436308161705,0.0,0.9992372234935164,0.9992372234935164,16462,2014,9,3,125,0,0
1796380330,2014-06-23,249900,3,2.0,1310,6738,1.0,0,0,4,7,1310,0,1990,0,98042,47.3694,-122.083,1290,8067,327.5,0.5,5.139588100686499,0.0,0.9992372234935164,1.0147172734314485,14806,2014,6,2,52,0,0
1796381070,2014-06-25,270000,3,2.5,1670,8364,1.0,0,0,4,7,1300,370,1990,0,98042,47.369,-122.084,1490,8143,417.5,0.625,5.005385996409336,0.22142429682824655,0.7779772591262717,1.120053655264923,16508,2014,6,2,54,0,0
1796381120,2014-07-28,219000,3,2.0,1090,7350,1.0,0,0,4,7,1090,0,1990,0,98042,47.3687,-122.085,1490,7741,272.5,0.5,6.736938588450962,0.0,0.999083409715857,0.7310529845741114,15092,2014,7,3,87,0,0
1796500100,2015-02-11,259000,3,1.75,1260,3604,1.0,0,0,3,7,1260,0,2012,0,98042,47.3612,-122.103,1430,3767,315.0,0.4375,2.858049167327518,0.0,0.9992069785884219,0.8805031446540881,7372,2015,2,1,285,0,0
1797500230,2014-08-18,1180000,4,3.0,2570,4000,2.0,0,0,3,8,1750,820,1909,2014,98115,47.6743,-122.313,1970,4000,514.0,0.6,1.5558148580318942,0.3189420458965383,0.6806690003889537,1.3039066463723998,8001,2014,8,3,108,1,1
1797500435,2015-04-20,570000,2,1.0,1060,4000,1.0,0,0,4,7,1060,0,1910,0,98115,47.6731,-122.315,1770,4000,353.3333333333333,0.3333333333333333,3.770028275212064,0.0,0.9990574929311969,0.598531902879729,8001,2015,4,2,353,0,0
1797500600,2014-08-25,850000,5,3.5,3150,4120,2.0,0,0,3,8,2460,690,1911,2007,98115,47.6754,-122.315,2080,4160,525.0,0.5833333333333334,1.3075214217708664,0.21897810218978103,0.780704538241828,1.513695338779433,8281,2014,8,3,115,1,8
1797500780,2014-05-21,540000,3,2.0,1470,1691,2.0,0,0,3,8,1000,470,2007,0,98115,47.6743,-122.316,1660,4000,367.5,0.5,1.149558123725357,0.3195105370496261,0.6798096532970768,0.885009030704395,5692,2014,5,2,19,0,0
1797500985,2014-09-02,883000,4,2.25,2410,4000,2.0,0,0,5,8,1650,760,1910,0,98115,47.6727,-122.316,1820,4000,482.0,0.45,1.6590626296142679,0.31522189962671093,0.6843633347158855,1.3234486545853927,8001,2014,9,3,123,0,0
1797501275,2015-05-07,665000,5,2.75,2670,4000,2.0,0,0,4,7,1800,870,1914,0,98105,47.6711,-122.315,2460,4000,445.0,0.4583333333333333,1.497566454511419,0.32572070385623364,0.6739049045301385,1.0849248273059733,8001,2015,5,2,370,0,0
1798000100,2014-05-29,750500,5,3.0,2170,2440,1.5,0,0,4,8,1450,720,1911,0,98115,47.6724,-122.317,2070,4000,361.6666666666667,0.5,1.1239060340856748,0.3316444035006909,0.6678949792722247,1.0478029937228392,6441,2014,5,2,27,0,0
1802000060,2014-06-12,1325000,5,2.25,3200,20158,1.0,0,0,3,8,1600,1600,1965,0,98004,47.6303,-122.215,3390,20158,533.3333333333334,0.375,6.297407060293658,0.499843798812871,0.499843798812871,0.9436744323208494,40317,2014,6,2,41,0,0
1806900499,2014-07-21,675000,3,3.25,1720,1330,2.0,0,0,3,8,1030,690,2004,0,98112,47.62,-122.309,1720,1520,430.0,0.8125,0.7728065078442766,0.4009296920395119,0.5984892504357932,0.999418942475305,2851,2014,7,3,80,0,0
1806900502,2014-10-14,649000,3,3.25,1720,936,2.0,0,0,3,8,1030,690,2004,0,98112,47.6201,-122.309,1720,1527,430.0,0.8125,0.5438698431144683,0.4009296920395119,0.5984892504357932,0.999418942475305,2464,2014,10,4,165,0,0
1814800060,2015-02-20,965000,4,3.5,3290,5559,1.5,0,0,3,8,2290,1000,1906,2004,98103,47.6788,-122.346,1790,6000,658.0,0.7,1.6891522333637192,0.3038590094196293,0.6958371315709511,1.8369625907314349,11560,2015,2,1,294,1,11
1818800144,2014-05-02,750000,3,2.5,2390,6550,1.0,0,2,4,8,1440,950,1955,0,98116,47.5714,-122.408,2010,6550,597.5,0.625,2.73943956503555,0.397323295692179,0.6022584692597239,1.1884634510193934,13101,2014,5,2,0,0,0
1818800235,2014-09-05,1100000,4,2.75,3410,7750,1.0,0,4,5,8,1710,1700,1958,0,98116,47.5718,-122.406,3080,8525,682.0,0.55,2.2720609791849897,0.49838756962767516,0.5013192612137203,1.106783511846803,16276,2014,9,3,126,0,0
1818800289,2015-01-21,795000,3,2.75,1820,7517,1.0,0,0,3,9,1820,0,1997,0,98116,47.5705,-122.406,2540,8035,455.0,0.6875,4.127951674903899,0.0,0.99945085118067,0.7162534435261708,15553,2015,1,1,264,0,0
1819800042,2014-11-14,460000,2,1.0,880,3300,1.0,0,0,4,7,880,0,1909,0,98107,47.6566,-122.36,1960,5500,293.3333333333333,0.3333333333333333,3.745743473325766,0.0,0.9988649262202043,0.4487506374298827,8801,2014,11,4,196,0,0
1819800286,2014-06-16,460000,2,1.0,890,2100,1.0,0,0,4,6,760,130,1919,0,98107,47.656,-122.359,1600,4250,296.6666666666667,0.3333333333333333,2.356902356902357,0.14590347923681257,0.8529741863075196,0.5559025608994379,6351,2014,6,2,45,0,0
182000350,2015-03-25,287500,5,2.0,2020,67953,1.5,0,0,4,7,1620,400,1936,0,98178,47.4891,-122.263,1270,13198,336.6666666666667,0.3333333333333333,33.62345373577437,0.1979218208807521,0.801583374567046,1.5892997639653816,81152,2015,3,1,327,0,0
1820069019,2014-05-29,302000,2,1.0,900,423838,1.0,0,2,5,6,900,0,1925,0,98022,47.228,-122.088,1810,94960,300.0,0.3333333333333333,470.4084350721421,0.0,0.9988901220865705,0.4969630038652678,518799,2014,5,2,27,0,0
1821059067,2014-06-25,200000,3,1.0,1150,4800,1.5,0,0,4,6,1150,0,1938,0,98002,47.3101,-122.212,1310,9510,287.5,0.25,4.170286707211121,0.0,0.9991311902693311,0.8771929824561403,14311,2014,6,2,54,0,0
1821059264,2014-06-26,224000,4,1.5,1600,9289,1.0,0,0,4,7,1600,0,1959,0,98002,47.3107,-122.212,1540,9918,320.0,0.3,5.801998750780762,0.0,0.9993753903810119,1.0382868267358858,19208,2014,6,2,55,0,0
1821069072,2014-05-08,335000,3,1.5,2240,87625,1.5,0,0,2,7,1480,760,1980,0,98092,47.3043,-122.094,1920,110206,560.0,0.375,39.1008478357876,0.3391343150379295,0.6604194556001785,1.166059344091619,197832,2014,5,2,6,0,0
1822059073,2015-04-14,300000,3,1.0,1380,12000,1.0,0,0,3,7,1380,0,1963,0,98031,47.3997,-122.215,1890,22001,345.0,0.25,8.689355539464156,0.0,0.999275887038378,0.7297726070861977,34002,2015,4,2,347,0,0
1822059331,2014-07-16,215000,3,1.5,1500,15000,1.0,0,0,3,7,1500,0,1952,0,98031,47.3926,-122.208,1790,13905,375.0,0.375,9.993337774816789,0.0,0.9993337774816788,0.8375209380234506,28906,2014,7,3,75,0,0
1822059382,2015-01-02,243000,3,1.75,1320,10416,1.0,0,0,3,7,1320,0,1996,0,98031,47.3902,-122.208,1670,7991,330.0,0.4375,7.884935654806965,0.0,0.9992429977289932,0.7899461400359067,18408,2015,1,1,245,0,0
1822059440,2015-02-03,511000,4,3.5,3100,7600,2.0,0,0,3,10,3100,0,2005,0,98031,47.3892,-122.215,3350,7638,620.0,0.7,2.4508223153821347,0.0,0.999677523379555,0.925096985974336,15239,2015,2,1,277,0,0
